committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,cycle,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt,timestamp
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214337,29,67336959,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,FORREST HAMILTON CAMPAIGN,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,205.68,,,,,"HAMILTON, EUGENE MS REP.",EUGENE,HAMILTON,,MS REP.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471679,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214337,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214338,29,67336960,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,COMMITTEE TO ELECT WANDA JENNINGS,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,197.85,,,,,"JENNINGS, WANDA REPRESENTA",WANDA,JENNINGS,,REPRESENTA,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471680,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214338,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214338,29,67336961,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,RANDY BOYD CAMPAIGN,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,147.83,,,,,"BOYD, RANDY MS REP.",RANDY,BOYD,,MS REP.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471681,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214338,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214338,29,67336962,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,FRIENDS OF PAT NELSON,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,190.42,,,,,"NELSON, PAT MS REP.",PAT,NELSON,,MS REP.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471682,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214338,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214339,29,67337373,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,JOHN MOORE CAMPAIGN,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,374.21,,,,,"MOORE, JOHN REPRESENTA",JOHN,MOORE,,REPRESENTA,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471683,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214339,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214339,29,67337375,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,TOM WEATHERSBY CAMPAIGN,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,377.02,,,,,"WEATHERSBY, THOMAS REPRESENTA SR.",THOMAS,WEATHERSBY,,REPRESENTA,SR.,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471684,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214339,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214339,29,67337376,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,COMMITTEE TO ELECT BRIGGS HOPSON,,,,INDEPENDENT EXPENDITURE - POSTCARDS,,,2015-08-21 00:00:00,422.01,,,,,"HOPSON, W. BRIGGS MS SEN. III",W. BRIGGS,HOPSON,,MS SEN.,III,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,004,Advertising Expenses ,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,MATERIALS,INDEPENDENT EXPENDITURE - POSTCARDS,2016,SB,4102220151256471685,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214339,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214313,21B,67556439,1030745,ORG,ORGANIZATION,,,BB&T BANK,VA,,,,,BANK SERVICE FEE,,,2015-08-21 00:00:00,4.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,OTHER,BANK SERVICE FEE,2016,SB,4102220151256471708,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214313,Other Federal Operating Expenditures,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214340,29,67339902,1030745,COM,OTHER COMMITTEE,,,THE REAGAN FUND,WA,,,,,,,,2015-08-24 00:00:00,5000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,OLYMPIA,98507,OTHER,,2016,SB,4102220151256471686,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214340,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214340,29,67339903,1030745,COM,OTHER COMMITTEE,,,ILLINOIS REPUBLICAN STATE SENATE CAMPAIGN COMMITTE,IL,,,,,,,,2015-08-24 00:00:00,5000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,SPRINGFIELD,62708,OTHER,,2016,SB,4102220151256471687,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214340,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214340,29,67339944,1030745,COM,OTHER COMMITTEE,,,LEADING TO A BALANCED MAINE PAC,ME,,,,,,,,2015-08-24 00:00:00,350.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,WILTON,04294,OTHER,,2016,SB,4102220151256471688,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214340,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214341,29,67341408,1030745,COM,OTHER COMMITTEE,,,WILL PAULS FOR ASSEMBLY,NJ,,,,,"WILL PAULS, STATE HOUSE 2ND NJ",,,2015-08-24 00:00:00,1000.00,,,,,"PAULS, WILL",WILL,PAULS,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,MAYS LANDING,08330,OTHER,"WILL PAULS, STATE HOUSE 2ND NJ",2016,SB,4102220151256471689,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214341,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214341,29,67341410,1030745,COM,OTHER COMMITTEE,,,BOB AUTH FOR ASSEMBLY,NJ,,,,,"ROBERT AUTH, STATE HOUSE 39TH NJ",,,2015-08-24 00:00:00,750.00,,,,,"AUTH, ROBERT NJ ASM.",ROBERT,AUTH,,NJ ASM.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,OLD TAPPAN,07675,OTHER,"ROBERT AUTH, STATE HOUSE 39TH NJ",2016,SB,4102220151256471690,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214341,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214341,29,67341746,1030745,COM,OTHER COMMITTEE,,,MARK DIPISA FOR ASSEMBLY,NJ,,,,,"MARK DIPISA, STATE HOUSE 38TH NJ",,,2015-08-24 00:00:00,1000.00,,,,,"DIPISA, MARK",MARK,DIPISA,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,DUMONT,07628,OTHER,"MARK DIPISA, STATE HOUSE 38TH NJ",2016,SB,4102220151256471691,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214341,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214342,29,67341748,1030745,ORG,ORGANIZATION,,,MACCARONE AND PIERCE FOR ASSEMBLY,NJ,PIERCE FOR ASSEMBLY,,,,,,,2015-08-24 00:00:00,1000.00,,,,,"PIERCE, LEROY III",LEROY,PIERCE,,,III,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,MULLICA HILL,08062,OTHER,,2016,SB,4102220151256471692,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214342,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214342,29,67341750,1030745,ORG,ORGANIZATION,,,MACCARONE AND PIERCE FOR ASSEMBLY,NJ,MACCARONE FOR ASSEMBLY,,,,,,,2015-08-24 00:00:00,1000.00,,,,,"MACCARONE, SAMUEL",SAMUEL,MACCARONE,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,MULLICA HILL,08062,OTHER,,2016,SB,4102220151256471693,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214342,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214342,29,67346138,1030745,COM,OTHER COMMITTEE,,,THE ELECTION FUND OF ASSEMBLYMAN DAVE RIBLE,NJ,,,,,"DAVID RIBLE, STATE HOUSE 30TH NJ",,,2015-08-24 00:00:00,500.00,,,,,"RIBLE, DAVID NJ ASM.",DAVID,RIBLE,,NJ ASM.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,WALL,07719,OTHER,"DAVID RIBLE, STATE HOUSE 30TH NJ",2016,SB,4102220151256471694,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214342,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214343,29,67348513,1030745,ORG,ORGANIZATION,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,VA,PARRISH FOR SENATE,,,,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,,,2015-08-26 00:00:00,907.69,,,,,"PARRISH, HAL",HAL,PARRISH,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,ADMINISTRATIVE,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,2016,SB,4102220151256471695,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214343,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214343,29,67348514,1030745,ORG,ORGANIZATION,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,VA,FRANK WAGNER FOR SENATE,,,,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,,,2015-08-26 00:00:00,1220.01,,,,,"WAGNER, FRANK VA SEN.",FRANK,WAGNER,,VA SEN.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,ADMINISTRATIVE,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,2016,SB,4102220151256471696,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214343,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214343,29,67348515,1030745,ORG,ORGANIZATION,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,VA,FRIENDS OF GLEN STURTEVANT,,,,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,,,2015-08-26 00:00:00,2036.92,,,,,"STURTEVANT, GLEN",GLEN,STURTEVANT,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,ADMINISTRATIVE,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,2016,SB,4102220151256471697,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214343,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214344,29,67348516,1030745,ORG,ORGANIZATION,,,NATIONAL RIFLE ASSOCIATION OF AMERICA,VA,BLACK FOR SENATE,,,,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,,,2015-08-26 00:00:00,667.25,,,,,"BLACK, RICHARD",RICHARD,BLACK,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,ADMINISTRATIVE,INDEPENDENT EXPENDITURE - SALARY / BENEFITS,2016,SB,4102220151256471698,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214344,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214344,29,67349632,1030745,COM,OTHER COMMITTEE,,,HOWELL FOR DELEGATE,VA,,,,,"WILLIAM HOWELL, STATE HOUSE 28TH VA",,,2015-08-27 00:00:00,500.00,,,,,"HOWELL, WILLIAM DELEGATE",WILLIAM,HOWELL,,DELEGATE,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,FREDERICKSBURG,22405,OTHER,"WILLIAM HOWELL, STATE HOUSE 28TH VA",2016,SB,4102220151256471699,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214344,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214344,29,67349633,1030745,COM,OTHER COMMITTEE,,,FRIENDS OF SCOTT LINGAMFELTER,VA,,,,,"L. SCOTT LINGAMFELTER, STATE HOUSE 31ST VA",,,2015-08-27 00:00:00,2500.00,,,,,"LINGAMFELTER, L. SCOTT DEL.",L. SCOTT,LINGAMFELTER,,DEL.,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,WOODBRIDGE,22193,OTHER,"L. SCOTT LINGAMFELTER, STATE HOUSE 31ST VA",2016,SB,4102220151256471700,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214344,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214317,23,67349634,1030745,CCM,CAMPAIGN COMMITTEE,C00460550,C00460550,JEFF DUNCAN FOR CONGRESS,SC,JEFF DUNCAN FOR CONGRESS,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,,,,2015-08-27 00:00:00,1000.00,H,HOUSE,03,H0SC03077,"DUNCAN, JEFF REP.",JEFF,DUNCAN,,REP.,,SC,SOUTH CAROLINA,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,LAURENS,29360,CONTRIBUTIONS,,2016,SB,4102220151256471701,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214317,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214345,29,67352612,1030745,COM,OTHER COMMITTEE,,,COMMITTEE TO ELECT CAPPOLA FOR ASSEMBLY,NJ,,,,,"ANTHONY CAPPOLA, STATE HOUSE 38TH NJ",,,2015-08-27 00:00:00,1000.00,,,,,"CAPPOLA, ANTHONY",ANTHONY,CAPPOLA,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,COLONIA,07067,OTHER,"ANTHONY CAPPOLA, STATE HOUSE 38TH NJ",2016,SB,4102220151256471702,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214345,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214345,29,67382125,1030745,COM,OTHER COMMITTEE,,,FRIENDS OF RICH ALLOWAY,PA,,,,,"RICHARD ALLOWAY, STATE SENATE 33RD PA",,,2015-08-31 00:00:00,1000.00,,,,,"ALLOWAY, RICHARD",RICHARD,ALLOWAY,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,CHAMBERSBURG,17201,OTHER,"RICHARD ALLOWAY, STATE SENATE 33RD PA",2016,SB,4102220151256471703,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214345,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214345,29,67383128,1030745,ORG,ORGANIZATION,,,NRA INSTITUTE FOR LEGISLATIVE ACTION,VA,R. TED HARHAI CAMPAIGN FUND,,,,IN-KIND - NRA LOGO ITEMS,,,2015-08-31 00:00:00,303.75,,,,,"HARHAI, R. TED REPRESENTA",R. TED,HARHAI,,REPRESENTA,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,OTHER,IN-KIND - NRA LOGO ITEMS,2016,SB,4102220151256471704,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214345,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214346,29,67383130,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,R. TED HARHAI CAMPAIGN FUND,,,,IN-KIND - SHIPPING & HANDLING,,,2015-08-31 00:00:00,43.80,,,,,"HARHAI, R. TED REPRESENTA",R. TED,HARHAI,,REPRESENTA,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,OTHER,IN-KIND - SHIPPING & HANDLING,2016,SB,4102220151256471705,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214346,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214346,29,67383142,1030745,ORG,ORGANIZATION,,,PROLIST INC.,MD,MAINE SENATE REPUBLICAN MAJORITY FUND,,,,IN-KIND - SHIPPING & HANDLING,,,2015-08-31 00:00:00,55.59,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,FREDERICK,217047539,OTHER,IN-KIND - SHIPPING & HANDLING,2016,SB,4102220151256471706,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214346,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214346,29,67383188,1030745,ORG,ORGANIZATION,,,NRA INSTITUTE FOR LEGISLATIVE ACTION,VA,MAINE SENATE REPUBLICAN MAJORITY FUND,,,,IN-KIND - NRA LOGO ITEMS,,,2015-08-31 00:00:00,210.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,011,Political Contributions,,,,,,,2016,F3X,4102120151256254098,FAIRFAX,22030,OTHER,IN-KIND - NRA LOGO ITEMS,2016,SB,4102220151256471707,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214346,Other Disbursements,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214314,21B,67556443,1030745,ORG,ORGANIZATION,,,AMERICAN EXPRESS COMPANY,AZ,,,,,CREDIT CARD FEES,,,2015-08-31 00:00:00,199.98,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,PHOENIX,85072,OTHER,CREDIT CARD FEES,2016,SB,4102220151256471710,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214314,Other Federal Operating Expenditures,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214314,21B,67556444,1030745,ORG,ORGANIZATION,,,"PAYMENTECH, INC.",NH,,,,,CREDIT CARD FEES,,,2015-08-31 00:00:00,2660.89,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,SALEM,03079,OTHER,CREDIT CARD FEES,2016,SB,4102220151256471711,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214314,Other Federal Operating Expenditures,,,,,,,2017-11-05 20:29:10.06032
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2015,M9,201510219003214314,21B,67556447,1030745,ORG,ORGANIZATION,,,PAYPAL,CA,,,,,CREDIT CARD FEES,,,2015-08-31 00:00:00,157.68,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2017-11-05 20:29:10.06032,,,,0.00,,,,001,Administrative/Salary/Overhead Expenses ,,,,,,,2016,F3X,4102120151256254098,SAN JOSE,95131,OTHER,CREDIT CARD FEES,2016,SB,4102220151256471712,http://docquery.fec.gov/cgi-bin/fecimg/?201510219003214314,Other Federal Operating Expenditures,,,,,,,2017-11-05 20:29:10.06032
